type,race_id,race_class,surface,name,rank
地元,202607010611,重賞,芝,ダノンマッキンリー,7
地元,202607010611,重賞,芝,エーティーマクフィ,8
地元,202607010611,重賞,芝,ビッグシーザー,11
地元,202607010611,重賞,芝,ヨシノイースター,12
地元,202607010611,重賞,芝,ヤマニンアルリフラ,14
地元,202607010611,重賞,芝,ララマセラシオン,16
地元,202607010612,2勝クラス,ダ,コーラルクラウン,1
地元,202607010612,2勝クラス,ダ,カルパ,3
地元,202607010612,2勝クラス,ダ,フィリップ,5
地元,202607010612,2勝クラス,ダ,シンエン,8
地元,202607010612,2勝クラス,ダ,フォーワンセルフ,12
地元,202608010109,2勝クラス,ダ,グランドプラージュ,1
地元,202608010109,2勝クラス,ダ,ドゥラエテルノ,3
地元,202608010109,2勝クラス,ダ,スーパージョック,4
地元,202608010109,2勝クラス,ダ,ブルックリンダンス,5
地元,202608010109,2勝クラス,ダ,キングオブフジ,7
地元,202608010109,2勝クラス,ダ,ショウサンジョージ,8
地元,202608010109,2勝クラス,ダ,クリノフィガロ,9
地元,202608010109,2勝クラス,ダ,ワンダフルトゥデイ,12
地元,202608010109,2勝クラス,ダ,イーサンアイ,13
地元,202608010110,3勝クラス,芝,タガノデュード,1
地元,202608010110,3勝クラス,芝,ウイントレメンデス,2
地元,202608010110,3勝クラス,芝,メイショウゲキリン,5
地元,202608010110,3勝クラス,芝,バッデレイト,6
地元,202608010110,3勝クラス,芝,リッケンバッカー,7
地元,202608010110,3勝クラス,芝,インザモーメント,9
地元,202608010111,重賞,芝,ブエナオンダ,1
地元,202608010111,重賞,芝,ランスオブカオス,5
地元,202608010111,重賞,芝,ヤンキーバローズ,6
地元,202608010111,重賞,芝,ラケマーダ,8
地元,202608010111,重賞,芝,マサノカナリア,10
地元,202608010111,重賞,芝,コレペティトール,14
地元,202608010111,重賞,芝,ヤマニンサンパ,15
地元,202608010111,重賞,芝,シンフォーエバー,16
地元,202608010111,重賞,芝,ガイアメンテ,17
地元,202608010111,重賞,芝,エアファンディタ,18
地元,202608010112,2勝クラス,芝,ブルクトーア,2
地元,202608010112,2勝クラス,芝,メイショウカイト,3
地元,202608010112,2勝クラス,芝,アドマイヤジェイ,4
地元,202608010112,2勝クラス,芝,クイックバイオ,6
地元,202608010112,2勝クラス,芝,ネーブルオレンジ,9
地元,202608010112,2勝クラス,芝,サダメ,10
地元,202608010112,2勝クラス,芝,シホノペルフェット,11
地元,202608010112,2勝クラス,芝,ホウオウサンデー,12
地元,202608010309,2勝クラス,ダ,モズカトレア,1
地元,202608010309,2勝クラス,ダ,ステアハート,2
地元,202608010309,2勝クラス,ダ,ラヴァブル,3
地元,202608010309,2勝クラス,ダ,サイモンコーラル,5
地元,202608010309,2勝クラス,ダ,ハリウッドパーク,6
地元,202608010309,2勝クラス,ダ,ブリーズオンチーク,8
地元,202608010310,2勝クラス,芝,セレッソデアモール,4
地元,202608010310,2勝クラス,芝,フードマン,5
地元,202608010310,2勝クラス,芝,ピースフルナイト,6
地元,202608010310,2勝クラス,芝,プリンスノット,7
地元,202608010310,2勝クラス,芝,ソングオブライフ,8
地元,202608010310,2勝クラス,芝,アムールリーベ,9
地元,202608010310,2勝クラス,芝,モズトキキ,10
地元,202608010310,2勝クラス,芝,アスクエピソード,11
地元,202608010310,2勝クラス,芝,カリーシ,12
地元,202608010310,2勝クラス,芝,リアライズ,13
地元,202608010310,2勝クラス,芝,ダイヤモンドフジ,14
地元,202608010310,2勝クラス,芝,フォルテローザ,15
地元,202608010310,2勝クラス,芝,インブロリオ,17
地元,202608010310,2勝クラス,芝,ジーニアスバローズ,18
地元,202608010311,OP,ダ,キタノズエッジ,1
地元,202608010311,OP,ダ,ニシキギミッチー,2
地元,202608010311,OP,ダ,フェルヴェンテ,4
地元,202608010311,OP,ダ,スターターン,5
地元,202608010311,OP,ダ,スマートサニー,8
地元,202608010311,OP,ダ,スターペスカオリ,9
地元,202608010311,OP,ダ,トリリオンボーイ,10
地元,202608010311,OP,ダ,ライツフォル,12
地元,202608010311,OP,ダ,タクシンイメル,13
地元,202608010311,OP,ダ,コンティノアール,16
地元,202608010408,2勝クラス,ダ,ラファル,1
地元,202608010408,2勝クラス,ダ,アスクアイルビゼア,2
地元,202608010408,2勝クラス,ダ,ユウトザレン,3
地元,202608010408,2勝クラス,ダ,レッドダンルース,4
地元,202608010408,2勝クラス,ダ,ニューオーリンズ,5
地元,202608010408,2勝クラス,ダ,タイガースパーク,6
地元,202608010408,2勝クラス,ダ,カルパ,7
地元,202608010408,2勝クラス,ダ,サンダーバース,9
地元,202608010408,2勝クラス,ダ,シンエン,12
地元,202608010408,2勝クラス,ダ,トーレ,13
地元,202608010408,2勝クラス,ダ,バイファーザベスト,14
地元,202608010408,2勝クラス,ダ,マサハヤウォルズ,15
地元,202608010409,2勝クラス,ダ,キーチパルフェ,1
地元,202608010409,2勝クラス,ダ,エイカイソウル,2
地元,202608010409,2勝クラス,ダ,ソウルアンドジャズ,3
地元,202608010409,2勝クラス,ダ,テーオーマルコーニ,4
地元,202608010409,2勝クラス,ダ,ゴッドエスパーダ,5
地元,202608010409,2勝クラス,ダ,タガノヘラクレス,6
地元,202608010409,2勝クラス,ダ,ヒデノレインボー,7
地元,202608010409,2勝クラス,ダ,ディオスパーダ,8
地元,202608010409,2勝クラス,ダ,エリカヴェネチア,9
地元,202608010410,3勝クラス,芝,ベラジオボンド,1
地元,202608010410,3勝クラス,芝,ミッキージュエリー,2
地元,202608010410,3勝クラス,芝,フライングブレード,3
地元,202608010410,3勝クラス,芝,キングメーカー,5
地元,202608010410,3勝クラス,芝,バレルターン,6
地元,202608010410,3勝クラス,芝,ミニトランザット,7
地元,202608010410,3勝クラス,芝,ブリュットミレジメ,8
地元,202608010410,3勝クラス,芝,スズカダブル,9
地元,202608010410,3勝クラス,芝,ウィープディライト,11
地元,202608010410,3勝クラス,芝,ハワイアンティアレ,12
地元,202608010410,3勝クラス,芝,エアミアーニ,13
地元,202608010410,3勝クラス,芝,トーホウディアス,14
地元,202608010410,3勝クラス,芝,アスクビギンアゲン,15
地元,202608010411,OP,芝,ヤブサメ,1
地元,202608010411,OP,芝,アンクルクロス,2
地元,202608010411,OP,芝,セッション,3
地元,202608010411,OP,芝,グランテスト,5
地元,202608010411,OP,芝,ムイ,9
地元,202608010411,OP,芝,ソウテン,10
地元,202608010411,OP,芝,モズナナスター,11
地元,202608010411,OP,芝,マイネルレノン,14
地元,202608010411,OP,芝,シュタールヴィント,15
地元,202608010609,2勝クラス,芝,ディーガレジェンド,4
地元,202608010609,2勝クラス,芝,ジョイエッロ,5
地元,202608010609,2勝クラス,芝,バガン,6
地元,202608010609,2勝クラス,芝,ショウナンハウル,10
地元,202608010610,OP,芝,プリンセスモコ,2
地元,202608010610,OP,芝,アイニードユー,5
地元,202608010610,OP,芝,フルールジェンヌ,6
地元,202608010610,OP,芝,マーブルパレス,7
地元,202608010610,OP,芝,プレセピオ,8
地元,202608010610,OP,芝,スウィッチインラヴ,9
地元,202608010611,3勝クラス,ダ,エストレヤデベレン,1
地元,202608010611,3勝クラス,ダ,ジャーヴィス,2
地元,202608010611,3勝クラス,ダ,ノボリショウリュウ,3
地元,202608010611,3勝クラス,ダ,セミマル,4
地元,202608010611,3勝クラス,ダ,ピエマンソン,5
地元,202608010611,3勝クラス,ダ,ヴェロクオーレ,6
地元,202608010611,3勝クラス,ダ,ヘルモーズ,8
地元,202608010611,3勝クラス,ダ,シゲルソロソロ,9
地元,202608010611,3勝クラス,ダ,ローズバルサム,10
地元,202608010611,3勝クラス,ダ,テイエムランウェイ,12
地元,202608010611,3勝クラス,ダ,ダノンスウィッチ,13
地元,202608010611,3勝クラス,ダ,グラスシフォン,14
地元,202608010611,3勝クラス,ダ,スマートリアファル,15
地元,202608010611,3勝クラス,ダ,ジャスパーバローズ,16
地元,202608010612,2勝クラス,芝,ポッドドンナー,3
地元,202608010612,2勝クラス,芝,ジャズ,4
地元,202608010612,2勝クラス,芝,レーヴジーニアル,5
地元,202608010612,2勝クラス,芝,オリバナム,7
地元,202608010612,2勝クラス,芝,フォーキャンドルズ,8
地元,202608010612,2勝クラス,芝,トーホウガレオン,9
地元,202608010612,2勝クラス,芝,ザブライド,10
地元,202608010612,2勝クラス,芝,ジッピーレーサー,11
地元,202608010612,2勝クラス,芝,ラージギャラリー,13
地元,202608010612,2勝クラス,芝,ツーエムクロノス,16
地元,202608010709,2勝クラス,ダ,トゥロン,1
地元,202608010709,2勝クラス,ダ,ラヴオントップ,2
地元,202608010709,2勝クラス,ダ,ヤマニンバロネス,3
地元,202608010709,2勝クラス,ダ,ホウショウマリス,4
地元,202608010709,2勝クラス,ダ,スニーカースキル,5
地元,202608010709,2勝クラス,ダ,ワイノナオミ,6
地元,202608010709,2勝クラス,ダ,ポートデラメール,7
地元,202608010709,2勝クラス,ダ,ウィップスティッチ,9
地元,202608010709,2勝クラス,ダ,マジックローズ,10
地元,202608010709,2勝クラス,ダ,ミライテーラー,11
地元,202608010709,2勝クラス,ダ,サザーランド,12
地元,202608010709,2勝クラス,ダ,ランスオブセヘル,15
地元,202608010709,2勝クラス,ダ,エルサトアナ,16
地元,202608010710,2勝クラス,ダ,バッケンレコード,1
地元,202608010710,2勝クラス,ダ,マイティマイティー,2
地元,202608010710,2勝クラス,ダ,ショーダンサー,3
地元,202608010710,2勝クラス,ダ,キングブルー,4
地元,202608010710,2勝クラス,ダ,メイショウカシワデ,5
地元,202608010710,2勝クラス,ダ,トゥルブレンシア,6
地元,202608010710,2勝クラス,ダ,メイショウヤシマ,8
地元,202608010710,2勝クラス,ダ,スマートカイロス,10
地元,202608010710,2勝クラス,ダ,メイケイロゼッタ,11
地元,202608010710,2勝クラス,ダ,バトンインディ,12
地元,202608010710,2勝クラス,ダ,アスクキングコング,14
地元,202608010710,2勝クラス,ダ,グラティアスミノル,15
地元,202608010710,2勝クラス,ダ,ワンダースティング,16
地元,202608010711,重賞,芝,ゲルチュタール,1
地元,202608010711,重賞,芝,ファミリータイム,2
地元,202608010711,重賞,芝,マイネルケレリウス,4
地元,202608010711,重賞,芝,ドクタードリトル,5
地元,202608010711,重賞,芝,コーチェラバレー,6
地元,202608010711,重賞,芝,サブマリーナ,9
地元,202608010711,重賞,芝,サトノグランツ,10
地元,202608010711,重賞,芝,オールナット,13
地元,202608010808,2勝クラス,ダ,スペシャルナンバー,1
地元,202608010808,2勝クラス,ダ,ヴリトラハン,2
地元,202608010808,2勝クラス,ダ,フェデラー,3
地元,202608010808,2勝クラス,ダ,フェリ,4
地元,202608010808,2勝クラス,ダ,ハリーケーン,6
地元,202608010808,2勝クラス,ダ,イマージョン,9
地元,202608010808,2勝クラス,ダ,セントールビースト,10
地元,202608010808,2勝クラス,ダ,ディキシーガンナー,11
地元,202608010808,2勝クラス,ダ,プレアデスグループ,12
地元,202608010808,2勝クラス,ダ,セールヴォラン,13
地元,202608010808,2勝クラス,ダ,ドンパッショーネ,14
地元,202608010808,2勝クラス,ダ,モズナイスバディー,15
地元,202608010809,OP,芝,アクロフェイズ,2
地元,202608010809,OP,芝,タガノアルトゥーラ,5
地元,202608010809,OP,芝,ウィズクィーン,9
地元,202608010809,OP,芝,ダークマルス,13
地元,202608010810,3勝クラス,ダ,ペンナヴェローチェ,2
地元,202608010810,3勝クラス,ダ,シンビリーブ,3
地元,202608010810,3勝クラス,ダ,シャルクハフト,5
地元,202608010810,3勝クラス,ダ,ホルトバージ,6
地元,202608010810,3勝クラス,ダ,リューデスハイム,7
地元,202608010810,3勝クラス,ダ,ヒロノラメール,8
地元,202608010810,3勝クラス,ダ,レーウィン,9
地元,202608010810,3勝クラス,ダ,ペイシャモノノフ,10
地元,202608010810,3勝クラス,ダ,ゴールドダイアー,11
地元,202608010810,3勝クラス,ダ,メイショウシナノ,12
地元,202608010810,3勝クラス,ダ,メイプルタピット,13
地元,202608010811,OP,芝,マイネルチケット,2
地元,202608010811,OP,芝,ニホンピロキーフ,3
地元,202608010811,OP,芝,タガノエルピーダ,4
地元,202608010811,OP,芝,ビップデイジー,10
地元,202608010811,OP,芝,クランフォード,12
地元,202608010812,2勝クラス,芝,エイムフォーエース,1
地元,202608010812,2勝クラス,芝,メイショウカイト,2
地元,202608010812,2勝クラス,芝,リアライズ,3
地元,202608010812,2勝クラス,芝,ジッピーレーサー,4
地元,202608010812,2勝クラス,芝,スカプラリオ,10
地元,202608010907,2勝クラス,芝,タガノアビー,1
地元,202608010907,2勝クラス,芝,ウィルサヴァイブ,2
地元,202608010907,2勝クラス,芝,スターリングアップ,3
地元,202608010907,2勝クラス,芝,キタサンハナビラ,4
地元,202608010907,2勝クラス,芝,モモンウールー,7
地元,202608010907,2勝クラス,芝,オデット,8
地元,202608010908,2勝クラス,ダ,ショウサンジョージ,1
地元,202608010908,2勝クラス,ダ,ドゥラエテルノ,2
地元,202608010908,2勝クラス,ダ,スーパージョック,4
地元,202608010908,2勝クラス,ダ,メイショウヤシマ,6
地元,202608010908,2勝クラス,ダ,ヒデノレインボー,8
地元,202608010908,2勝クラス,ダ,パーサヴィアランス,9
